municipality,P_installed (kWp),P_installed (MW)
748,1947.7164788241043,1947.7164788241043
749,4942.958843417566,4942.958843417566
750,3185.331813524164,3185.331813524164
751,6155.083080085889,6155.083080085889
754,3421.3392562437616,3421.3392562437616
755,4714.5687764682025,4714.5687764682025
756,3083.1282084694185,3083.1282084694185
761,3956.3463729692003,3956.3463729692003
762,12590.370246427172,12590.370246427172
763,8902.29396440734,8902.29396440734
766,6131.304191476811,6131.304191476811
767,3111.033565626882,3111.033565626882
768,26382.842587377494,26382.842587377494
769,7934.213902324558,7934.213902324558
770,3421.1438729522274,3421.1438729522274
782,1636.1503031236182,1636.1503031236182
783,9189.967667186083,9189.967667186083
784,7763.016351756112,7763.016351756112
785,15614.319075428019,15614.319075428019
786,2923.684892576537,2923.684892576537
791,8241.31593036621,8241.31593036621
792,18697.69151988175,18697.69151988175
793,6920.8419860738995,6920.8419860738995
794,14377.829129619651,14377.829129619651
8,2189.9268815520527,2189.9268815520527
81,2307.2757699054814,2307.2757699054814
82,2972.555367389887,2972.555367389887
83,7565.2300593305445,7565.2300593305445
84,5016.051537824887,5016.051537824887
841,4281.984998783299,4281.984998783299
842,4369.971211871822,4369.971211871822
843,37184.646395419964,37184.646395419964
85,2628.2839335496787,2628.2839335496787
852,7332.161692728718,7332.161692728718
853,7214.732600271761,7214.732600271761
855,22130.777788710995,22130.777788710995
86,8814.335353276225,8814.335353276225
861,18104.25593512864,18104.25593512864
863,3624.2528034934553,3624.2528034934553
866,3237.2725232457055,3237.2725232457055
867,2335.549826971066,2335.549826971066
868,576.9029542517217,576.9029542517217
869,2236.290830855558,2236.290830855558
87,1503.4396439527939,1503.4396439527939
870,6346.367689587902,6346.367689587902
872,6293.090842168241,6293.090842168241
877,1608.1509784423276,1608.1509784423276
879,10168.164032092587,10168.164032092587
88,6021.784306002332,6021.784306002332
880,7398.815147253242,7398.815147253242
883,5071.9683811020495,5071.9683811020495
884,4749.902096848924,4749.902096848924
885,3848.8553831383497,3848.8553831383497
886,7664.042817620574,7664.042817620574
888,3476.381900261054,3476.381900261054
889,4969.288560256653,4969.288560256653
89,6298.642691153609,6298.642691153609
9,10755.4644161614,10755.4644161614
90,12153.613429504208,12153.613429504208
901,9170.141524775107,9170.141524775107
902,22314.4089539995,22314.4089539995
903,9591.763109109927,9591.763109109927
904,4602.928335718046,4602.928335718046
905,7929.112126907657,7929.112126907657
906,3987.6779542719073,3987.6779542719073
907,8309.352549719923,8309.352549719923
908,5297.956645838536,5297.956645838536
909,3987.2533212297258,3987.2533212297258
91,5548.650396052413,5548.650396052413
92,7283.295298295563,7283.295298295563
921,1995.322578717894,1995.322578717894
922,3960.7043394335224,3960.7043394335224
923,4998.564186949092,4998.564186949092
924,2085.6026429720005,2085.6026429720005
925,2579.287057008458,2579.287057008458
927,1930.6604510883474,1930.6604510883474
928,9842.697880031365,9842.697880031365
929,8245.972084182953,8245.972084182953
93,2937.2210309553384,2937.2210309553384
931,816.6234781167038,816.6234781167038
932,323.79933945905736,323.79933945905736
934,5991.116274508503,5991.116274508503
935,1360.1108285802777,1360.1108285802777
936,865.9227765383835,865.9227765383835
938,17911.94762979684,17911.94762979684
939,24144.225452418712,24144.225452418712
94,5154.146581056617,5154.146581056617
940,415.8797485971304,415.8797485971304
941,4621.577090272973,4621.577090272973
942,55078.903983043754,55078.903983043754
943,1679.3195703118868,1679.3195703118868
944,12966.220076818765,12966.220076818765
945,2889.544482829869,2889.544482829869
946,681.3537971111197,681.3537971111197
947,866.4406016222432,866.4406016222432
948,2116.062522211996,2116.062522211996
95,867.5697601150356,867.5697601150356
951,5033.009934076408,5033.009934076408
952,4400.525808413128,4400.525808413128
953,3837.4362540505244,3837.4362540505244
954,12562.356434784955,12562.356434784955
955,11877.621730225777,11877.621730225777
956,8838.406020059972,8838.406020059972
957,17769.641106796305,17769.641106796305
958,4158.246997476253,4158.246997476253
959,2515.153414486812,2515.153414486812
96,18491.414174876765,18491.414174876765
960,3437.6976060038596,3437.6976060038596
97,9164.242265212357,9164.242265212357
971,3532.3699415513092,3532.3699415513092
972,70.86391935898409,70.86391935898409
973,2059.9355880303683,2059.9355880303683
975,806.2289400810862,806.2289400810862
976,840.1189208993193,840.1189208993193
977,3929.0081396547853,3929.0081396547853
979,13614.586849075446,13614.586849075446
98,1915.3449974229889,1915.3449974229889
980,2006.8819420904842,2006.8819420904842
981,12605.693129655256,12605.693129655256
982,3428.7671590491523,3428.7671590491523
983,4192.299671690534,4192.299671690534
985,2581.620388187327,2581.620388187327
987,1684.994101773954,1684.994101773954
988,5961.563820160445,5961.563820160445
989,3198.109666369911,3198.109666369911
99,2934.6759485761054,2934.6759485761054
990,660.8278919634519,660.8278919634519
991,1755.1297357863946,1755.1297357863946
992,5254.303608721754,5254.303608721754
993,1087.742782821793,1087.742782821793
995,5732.0876836346115,5732.0876836346115
2,9194.92951405854,9194.92951405854
5,1253.334432545049,1253.334432545049
9,3072.254850199076,3072.254850199076
14,6929.088489781243,6929.088489781243
22,9732.6589540129,9732.6589540129
29,7550.237365744962,7550.237365744962
30,10243.637781107282,10243.637781107282
52,4337.538279992825,4337.538279992825
53,8087.324911354649,8087.324911354649
55,3752.420965049817,3752.420965049817
56,15422.401400025567,15422.401400025567
66,8010.134691245037,8010.134691245037
67,4184.279121816889,4184.279121816889
69,141.25494907247057,141.25494907247057
72,784.5523897831956,784.5523897831956
84,636.6830136149368,636.6830136149368
86,13817.957406729054,13817.957406729054
96,478.87980762290636,478.87980762290636
97,15696.773177901203,15696.773177901203
100,7869.494607017968,7869.494607017968
112,5006.980559466753,5006.980559466753
117,5308.257569680856,5308.257569680856
118,1571.092149007981,1571.092149007981
120,9940.381653573033,9940.381653573033
121,17429.942173714826,17429.942173714826
131,2144.751133754899,2144.751133754899
136,4011.533491049452,4011.533491049452
138,6243.493220128024,6243.493220128024
141,1083.825221165263,1083.825221165263
151,6892.242331807452,6892.242331807452
153,2389.427378219696,2389.427378219696
155,3986.263886516577,3986.263886516577
156,433.10653405522555,433.10653405522555
158,371.8631127108121,371.8631127108121
159,2020.4719689592082,2020.4719689592082
161,852.0901560706355,852.0901560706355
173,2027.1517704730725,2027.1517704730725
176,5669.136768089136,5669.136768089136
177,2214.229233790068,2214.229233790068
191,13637.241386071686,13637.241386071686
195,5295.316848623741,5295.316848623741
196,12053.527145844464,12053.527145844464
197,9882.75800519001,9882.75800519001
198,16880.940739130223,16880.940739130223
200,467.39372165584166,467.39372165584166
219,3931.1680282922853,3931.1680282922853
230,32918.04513993904,32918.04513993904
231,12459.512976632619,12459.512976632619
242,3239.814123153281,3239.814123153281
243,4280.60889799678,4280.60889799678
247,2663.112685073862,2663.112685073862
250,6676.855439759363,6676.855439759363
261,30653.7234282717,30653.7234282717
292,7927.47338083752,7927.47338083752
293,5546.021398698483,5546.021398698483
295,11356.071118764023,11356.071118764023
296,4075.129455629097,4075.129455629097
297,3249.260474041016,3249.260474041016
301,10470.17994090679,10470.17994090679
303,11103.813298406103,11103.813298406103
304,1568.4508922069085,1568.4508922069085
306,8072.395648935854,8072.395648935854
310,5182.00581289664,5182.00581289664
321,3962.141308955637,3962.141308955637
329,952.6185793309876,952.6185793309876
332,8907.051570291342,8907.051570291342
342,1154.5929024789916,1154.5929024789916
351,12383.8207672317,12383.8207672317
355,9653.82790210544,9653.82790210544
356,6467.364488341731,6467.364488341731
360,9257.856545443938,9257.856545443938
361,7408.69397140013,7408.69397140013
362,290.8337536898515,290.8337536898515
363,3528.70044011329,3528.70044011329
371,2796.237304345024,2796.237304345024
381,5644.005508874804,5644.005508874804
383,7917.131755281704,7917.131755281704
392,8888.686781616809,8888.686781616809
404,10241.366712992958,10241.366712992958
412,2887.682960437096,2887.682960437096
420,5848.695825759897,5848.695825759897
433,7384.006127283945,7384.006127283945
443,5771.794862519614,5771.794862519614
444,10128.244266142863,10128.244266142863
496,10739.104720741549,10739.104720741549
538,6831.521746136313,6831.521746136313
540,6367.743950896363,6367.743950896363
546,1987.952192048805,1987.952192048805
551,7761.629453083247,7761.629453083247
552,8524.19303080984,8524.19303080984
556,4403.805534652915,4403.805534652915
561,2978.008057703568,2978.008057703568
562,3064.6204072868836,3064.6204072868836
563,5143.908879751987,5143.908879751987
573,4484.969966461149,4484.969966461149
576,2499.1399268295954,2499.1399268295954
584,1897.4485822115385,1897.4485822115385
587,2231.665764559854,2231.665764559854
593,6982.400847380784,6982.400847380784
612,10124.183983120765,10124.183983120765
616,8566.86078867837,8566.86078867837
623,2851.2674805948136,2851.2674805948136
627,11784.095886806339,11784.095886806339
668,3658.154870467666,3658.154870467666
696,11668.911328282367,11668.911328282367
700,8276.989046648987,8276.989046648987
723,5813.732182548631,5813.732182548631
732,2800.7721744587,2800.7721744587
749,7034.634197925649,7034.634197925649
751,3607.882838323241,3607.882838323241
763,6587.426676852354,6587.426676852354
768,10161.539812816796,10161.539812816796
785,6364.859756555292,6364.859756555292
792,3033.794430566519,3033.794430566519
794,7161.479134357163,7161.479134357163
843,7439.489378305898,7439.489378305898
855,11183.231760007273,11183.231760007273
861,14547.588509567859,14547.588509567859
879,5963.793577452183,5963.793577452183
883,12356.768387432105,12356.768387432105
902,13758.66894351224,13758.66894351224
903,5923.5789937969175,5923.5789937969175
922,1715.4575575347499,1715.4575575347499
927,2110.881919481904,2110.881919481904
928,675.1915434768866,675.1915434768866
938,991.4804911825522,991.4804911825522
939,9974.423203443082,9974.423203443082
942,7269.523554772101,7269.523554772101
953,4288.241653656865,4288.241653656865
954,6791.723742788145,6791.723742788145
956,7450.238573099465,7450.238573099465
957,10041.918824705295,10041.918824705295
979,13200.2774032736,13200.2774032736
988,5054.631674632898,5054.631674632898
995,9763.427736230473,9763.427736230473
1005,10205.637057279051,10205.637057279051
1010,9511.051321595,9511.051321595
1024,8230.702303479515,8230.702303479515
1026,5182.533434948094,5182.533434948094
1030,9540.207271437885,9540.207271437885
1031,18657.93622114385,18657.93622114385
1040,2625.445400753507,2625.445400753507
1052,3843.562190533911,3843.562190533911
1054,4781.872833988591,4781.872833988591
1058,4478.515685618652,4478.515685618652
1059,3269.247732119691,3269.247732119691
1061,16114.72540681694,16114.72540681694
1062,8349.639886026138,8349.639886026138
1063,1006.9820041665038,1006.9820041665038
1065,2053.579050745731,2053.579050745731
1081,8294.515518751472,8294.515518751472
1083,16012.417807778618,16012.417807778618
1097,4500.628551459838,4500.628551459838
1102,13076.80217595702,13076.80217595702
1103,16131.891878681894,16131.891878681894
1104,12766.655060773972,12766.655060773972
1107,11888.182053725084,11888.182053725084
1125,10094.371311151841,10094.371311151841
1127,6521.877281779521,6521.877281779521
1129,10722.402901601949,10722.402901601949
1139,5824.446085490485,5824.446085490485
1140,7799.751293419579,7799.751293419579
1151,24487.956637130213,24487.956637130213
1201,416.8991480178984,416.8991480178984
1202,4548.079797918447,4548.079797918447
1207,4095.4019251387385,4095.4019251387385
1213,10609.874940312578,10609.874940312578
1301,8068.951752525932,8068.951752525932
1322,8179.033207990214,8179.033207990214
1323,8119.301726053961,8119.301726053961
1331,7641.014198760552,7641.014198760552
1344,11038.18188721095,11038.18188721095
1345,3378.795012688071,3378.795012688071
1346,8788.19609339131,8788.19609339131
1362,8061.12753806099,8061.12753806099
1364,5321.553005114194,5321.553005114194
1365,5774.487387458464,5774.487387458464
1367,2830.7383903414843,2830.7383903414843
1370,5108.154898717786,5108.154898717786
1372,2540.187002514966,2540.187002514966
1375,2928.799464197672,2928.799464197672
1401,6631.220644314448,6631.220644314448
1402,3732.3692925313867,3732.3692925313867
1403,2952.538177504783,2952.538177504783
1404,2914.742112111416,2914.742112111416
1405,2129.041717850586,2129.041717850586
1406,4703.974808947218,4703.974808947218
1407,168.0590586415703,168.0590586415703
1501,1551.6088857073594,1551.6088857073594
1502,5340.000179635007,5340.000179635007
1507,75.9149253755747,75.9149253755747
1508,7392.361642652926,7392.361642652926
1509,4671.948834601641,4671.948834601641
1630,16113.246094016835,16113.246094016835
1631,6045.443019776671,6045.443019776671
1632,8805.637559062136,8805.637559062136
1701,1801.901951069828,1801.901951069828
1702,519.2217540506813,519.2217540506813
1703,2587.896104905536,2587.896104905536
1705,9069.4578918504,9069.4578918504
1707,13783.388710225254,13783.388710225254
1708,6740.999551988239,6740.999551988239
1709,10187.863713786892,10187.863713786892
1711,7504.167793175768,7504.167793175768
2050,3799.6054596323665,3799.6054596323665
2053,9357.716335646855,9357.716335646855
2054,8614.131928229783,8614.131928229783
2096,19136.24294027973,19136.24294027973
2124,7532.662740629492,7532.662740629492
2125,14198.983824217972,14198.983824217972
2129,35.52907995583914,35.52907995583914
2147,7517.193659030607,7517.193659030607
2148,8307.87108067848,8307.87108067848
2174,10093.24138988763,10093.24138988763
2177,16851.531094077254,16851.531094077254
2196,8073.620675010172,8073.620675010172
2197,177.71926055699677,177.71926055699677
2200,6387.07341089457,6387.07341089457
2206,4776.019713316013,4776.019713316013
2228,409.65154570940587,409.65154570940587
2236,6998.899256655544,6998.899256655544
2254,5959.60772152356,5959.60772152356
2265,10669.16388667413,10669.16388667413
2275,13969.136029314102,13969.136029314102
2293,8618.176654417428,8618.176654417428
2295,9559.370237208848,9559.370237208848
2299,4842.828726804879,4842.828726804879
2306,12229.626336135447,12229.626336135447
2307,8262.345068649744,8262.345068649744
2309,15453.574335756168,15453.574335756168
2323,4394.523404739781,4394.523404739781
2325,11831.461914087035,11831.461914087035
2401,14729.363997010685,14729.363997010685
2407,9995.320087519973,9995.320087519973
2422,11932.334766227728,11932.334766227728
2473,5235.088866566784,5235.088866566784
2476,6537.25273940007,6537.25273940007
2500,9741.222272418796,9741.222272418796
2503,2513.519440586859,2513.519440586859
2517,5239.096437413037,5239.096437413037
2532,2130.675431954917,2130.675431954917
2534,467.4825442606853,467.4825442606853
2543,11274.89172889468,11274.89172889468
2546,89.38274356427084,89.38274356427084
2550,21444.464235654028,21444.464235654028
2573,38.42428230280518,38.42428230280518
2576,14710.833220745804,14710.833220745804
2579,1191.4349415622496,1191.4349415622496
2614,5108.87450117545,5108.87450117545
2701,12292.704189396956,12292.704189396956
2703,7327.745796116866,7327.745796116866
2762,265.6181531437072,265.6181531437072
2763,5407.822879427448,5407.822879427448
2766,6102.509391133848,6102.509391133848
2767,421.6150642673405,421.6150642673405
2769,4594.4990302204915,4594.4990302204915
2770,477.49281177835576,477.49281177835576
2775,7676.386671393139,7676.386671393139
2785,7163.188242232494,7163.188242232494
2787,10396.411112861117,10396.411112861117
2788,3722.1946364241685,3722.1946364241685
2823,8403.57862762439,8403.57862762439
2824,6184.429887691317,6184.429887691317
2828,1439.928527460822,1439.928527460822
2829,8133.162013072586,8133.162013072586
2831,35.00889548241034,35.00889548241034
2846,6653.748905093225,6653.748905093225
2860,10125.926127648914,10125.926127648914
2861,4135.042462337216,4135.042462337216
2891,6847.767247809614,6847.767247809614
2920,11659.717219033464,11659.717219033464
2932,8164.7794835407285,8164.7794835407285
2939,365.4629874165534,365.4629874165534
2971,13150.710001566684,13150.710001566684
3001,7772.8027642853895,7772.8027642853895
3007,8473.781530527462,8473.781530527462
3022,583.7993330670533,583.7993330670533
3023,2543.4051894539384,2543.4051894539384
3024,2668.6209399128597,2668.6209399128597
3032,4241.326503904659,4241.326503904659
3034,1282.7495856544836,1282.7495856544836
3105,11954.989127875619,11954.989127875619
3203,20345.601638043103,20345.601638043103
3213,6573.42428490837,6573.42428490837
3215,5193.839706080137,5193.839706080137
3217,2240.841369839287,2240.841369839287
3232,4143.172981897097,4143.172981897097
3233,1357.6436391405284,1357.6436391405284
3234,3536.981468912237,3536.981468912237
3236,3174.8824672178566,3174.8824672178566
3237,10564.121788034225,10564.121788034225
3238,9345.011963470834,9345.011963470834
3251,8705.784773621694,8705.784773621694
3254,9517.628897147755,9517.628897147755
3271,6402.032062606981,6402.032062606981
3273,3786.5478255447783,3786.5478255447783
3274,10422.052991040619,10422.052991040619
3275,8229.182791423369,8229.182791423369
3291,9819.166818401527,9819.166818401527
3293,2905.871307323999,2905.871307323999
3296,9045.392524286306,9045.392524286306
3298,9820.09782591942,9820.09782591942
3313,11144.668653560739,11144.668653560739
3339,2528.072578548576,2528.072578548576
3340,11828.078633526253,11828.078633526253
3342,1694.1190513194567,1694.1190513194567
3352,4552.060450154195,4552.060450154195
3360,7577.817262632618,7577.817262632618
3379,6786.403172091699,6786.403172091699
3392,8613.619202524525,8613.619202524525
3395,10436.333885463964,10436.333885463964
3401,3178.198522550943,3178.198522550943
3402,8776.50228262538,8776.50228262538
3405,991.6602661804461,991.6602661804461
3408,5255.780013779052,5255.780013779052
3422,7075.033511583201,7075.033511583201
3426,7154.224505303174,7154.224505303174
3427,16627.36171088788,16627.36171088788
3443,19081.456104911642,19081.456104911642
3506,3663.093070728771,3663.093070728771
3543,4271.080705954913,4271.080705954913
3544,1768.5350317284483,1768.5350317284483
3561,3176.541502250754,3176.541502250754
3575,4613.706508326271,4613.706508326271
3603,814.5461018051781,814.5461018051781
3618,1951.4395365722962,1951.4395365722962
3619,7330.311198816159,7330.311198816159
3661,9320.526164373347,9320.526164373347
3701,2396.1528876119146,2396.1528876119146
3721,3450.8617857618033,3450.8617857618033
3722,608.414467433499,608.414467433499
3731,2833.52233186471,2833.52233186471
3746,1397.5636928241413,1397.5636928241413
3752,1639.3315314168365,1639.3315314168365
3762,3511.7052764007044,3511.7052764007044
3784,1688.9305946355437,1688.9305946355437
3785,7833.869382625011,7833.869382625011
3787,4640.302544472099,4640.302544472099
3789,1283.8241715137726,1283.8241715137726
3792,1003.2335314036297,1003.2335314036297
3821,1046.7352858206798,1046.7352858206798
3822,1453.688628614599,1453.688628614599
3835,7421.816154983672,7421.816154983672
3847,1636.209804221794,1636.209804221794
3851,7534.414285157593,7534.414285157593
3871,2664.3188296779667,2664.3188296779667
3891,3773.9141280813446,3773.9141280813446
3901,3848.9503866397094,3848.9503866397094
3921,3776.4225177386666,3776.4225177386666
3945,5756.8435161664665,5756.8435161664665
3955,12189.720911402968,12189.720911402968
3962,4042.995390298978,4042.995390298978
3981,3459.447348703065,3459.447348703065
3982,2977.7777458176597,2977.7777458176597
4001,7792.181404518413,7792.181404518413
4008,6065.804380205457,6065.804380205457
4010,6069.756512748486,6069.756512748486
4012,6078.468707206501,6078.468707206501
4021,10544.01764972612,10544.01764972612
4029,13180.864060082591,13180.864060082591
4032,3816.1807022862627,3816.1807022862627
4033,6118.973833872214,6118.973833872214
4039,4715.526434008802,4715.526434008802
4040,6082.771620192473,6082.771620192473
4045,281.1182778768166,281.1182778768166
4047,10671.201015328526,10671.201015328526
4063,3996.896924892061,3996.896924892061
4065,6713.9889815570305,6713.9889815570305
4072,108.37136399574838,108.37136399574838
4073,5916.993163143132,5916.993163143132
4081,11835.25521104928,11835.25521104928
4082,11459.759846930243,11459.759846930243
4092,3423.071722248034,3423.071722248034
4120,15240.300121764303,15240.300121764303
4124,2463.4691409404377,2463.4691409404377
4139,5726.055890460315,5726.055890460315
4141,4453.375031428029,4453.375031428029
4144,10310.22548913529,10310.22548913529
4147,5328.4460143843135,5328.4460143843135
4161,3452.4344449112214,3452.4344449112214
4163,16423.19835660811,16423.19835660811
4169,6758.306561687574,6758.306561687574
4184,7293.745040970929,7293.745040970929
4196,7217.323451078635,7217.323451078635
4197,13243.323850423087,13243.323850423087
4200,6760.978172207029,6760.978172207029
4201,2344.5984685657236,2344.5984685657236
4233,7291.458727243017,7291.458727243017
4234,10687.104468256499,10687.104468256499
4236,10875.926172803882,10875.926172803882
4239,9056.061907241208,9056.061907241208
4254,6592.377859989229,6592.377859989229
4258,9706.38757054834,9706.38757054834
4260,6419.238714118748,6419.238714118748
4263,6541.064342668142,6541.064342668142
4280,1114.8504867235217,1114.8504867235217
4282,15651.534269061169,15651.534269061169
4283,13791.188400308025,13791.188400308025
4303,5281.711301734459,5281.711301734459
4310,4546.502381989576,4546.502381989576
4318,9479.446312107993,9479.446312107993
4324,5859.934915330283,5859.934915330283
4431,13999.632176212215,13999.632176212215
4436,4896.646372797833,4896.646372797833
4461,20504.434142750495,20504.434142750495
4471,14141.165541976077,14141.165541976077
4476,8039.967332721164,8039.967332721164
4506,6356.476318064014,6356.476318064014
4545,11619.709390217557,11619.709390217557
4551,12300.489071280452,12300.489071280452
4561,3498.784559318077,3498.784559318077
4566,6009.117997245559,6009.117997245559
4571,11087.494948292944,11087.494948292944
4666,2197.984101229932,2197.984101229932
4691,12245.477638254035,12245.477638254035
4696,13790.724485823512,13790.724485823512
4724,8103.549744754581,8103.549744754581
4726,5982.488267068489,5982.488267068489
4741,11050.294185963985,11050.294185963985
4746,1791.5462989952437,1791.5462989952437
4806,9297.096338883573,9297.096338883573
4816,5242.491156540522,5242.491156540522
4911,9357.09085514315,9357.09085514315
4921,797.7849154633803,797.7849154633803
4946,34.63960680909115,34.63960680909115
4951,17862.856367960223,17862.856367960223
5002,20725.04034937316,20725.04034937316
5049,2194.895606401413,2194.895606401413
5061,4063.004115046026,4063.004115046026
5072,1437.7627010735055,1437.7627010735055
5073,3300.5405700955193,3300.5405700955193
5097,1161.2635972084038,1161.2635972084038
5108,4365.945716473003,4365.945716473003
5113,11526.296193730932,11526.296193730932
5115,171.42645540100682,171.42645540100682
5118,2113.7859399088757,2113.7859399088757
5151,1687.964162344702,1687.964162344702
5167,6887.825178767771,6887.825178767771
5171,4781.1806271991745,4781.1806271991745
5181,1529.147369074022,1529.147369074022
5186,1120.562318495058,1120.562318495058
5192,6613.301260869439,6613.301260869439
5194,6308.145647798556,6308.145647798556
5196,2496.8182919988562,2496.8182919988562
5199,5682.041495690528,5682.041495690528
5227,961.8466415813455,961.8466415813455
5238,1281.717218293841,1281.717218293841
5250,1794.1921381777397,1794.1921381777397
5254,12939.52432441403,12939.52432441403
5260,9679.112919582718,9679.112919582718
5263,530.986910347395,530.986910347395
5266,5205.490335476225,5205.490335476225
5281,5919.361458556463,5919.361458556463
5287,2014.3436474022124,2014.3436474022124
5310,1236.728326156322,1236.728326156322
5396,3251.7632175875033,3251.7632175875033
5398,87.34955556619954,87.34955556619954
5401,9480.79698289321,9480.79698289321
5402,5734.91186923532,5734.91186923532
5407,2839.4100322111144,2839.4100322111144
5408,10848.665943034173,10848.665943034173
5409,3653.4664429243503,3653.4664429243503
5411,1916.8588050019216,1916.8588050019216
5422,11565.383972995496,11565.383972995496
5464,7618.409617412618,7618.409617412618
5482,8282.170678815539,8282.170678815539
5486,9772.918248687873,9772.918248687873
5495,5368.828462520262,5368.828462520262
5512,11939.166034919328,11939.166034919328
5516,3039.4251895231123,3039.4251895231123
5518,12071.486735107554,12071.486735107554
5553,5638.675718423801,5638.675718423801
5568,8838.123350139364,8838.123350139364
5583,826.7886023091435,826.7886023091435
5586,26286.943445278397,26286.943445278397
5590,5170.630331801581,5170.630331801581
5591,2059.829971691489,2059.829971691489
5606,79.85024087537049,79.85024087537049
5607,7321.469480016663,7321.469480016663
5621,7247.944751667621,7247.944751667621
5629,4548.531231694424,4548.531231694424
5632,3028.1566223972436,3028.1566223972436
5635,7014.355682649317,7014.355682649317
5638,4773.970412163444,4773.970412163444
5642,660.8535041686872,660.8535041686872
5646,3312.7027782429345,3312.7027782429345
5675,5219.304480409888,5219.304480409888
5678,10896.451720868852,10896.451720868852
5711,7379.108533361744,7379.108533361744
5713,1103.8657599810729,1103.8657599810729
5715,14259.603602421157,14259.603602421157
5716,3821.3879806208565,3821.3879806208565
5721,2199.877996461044,2199.877996461044
5749,6515.912340528781,6515.912340528781
5752,2337.191744370835,2337.191744370835
5757,9192.282245082139,9192.282245082139
5764,7688.936360695293,7688.936360695293
5805,11425.382605758841,11425.382605758841
5806,4887.015367680624,4887.015367680624
5822,15507.844672017192,15507.844672017192
5831,9241.671310282587,9241.671310282587
5841,5670.92780256276,5670.92780256276
5856,13016.788126211683,13016.788126211683
5872,8282.948112648935,8282.948112648935
5884,2663.773981126665,2663.773981126665
5886,9382.41681430623,9382.41681430623
5889,3599.796378008754,3599.796378008754
5892,495.3056085079924,495.3056085079924
5922,11450.79248657568,11450.79248657568
5938,9998.738166142313,9998.738166142313
5939,7860.006499009452,7860.006499009452
6002,2711.5780911120637,2711.5780911120637
6007,6535.197462851597,6535.197462851597
6021,46.94307393453546,46.94307393453546
6022,657.2380011055741,657.2380011055741
6023,8008.221751534402,8008.221751534402
6024,2338.459570830173,2338.459570830173
6025,1572.850354716553,1572.850354716553
6034,2214.494059616651,2214.494059616651
6037,5708.186111276856,5708.186111276856
6052,1020.8213251953076,1020.8213251953076
6057,1371.1822411141743,1371.1822411141743
6077,2196.3674152222015,2196.3674152222015
6082,4428.58826771809,4428.58826771809
6083,348.5238441380533,348.5238441380533
6084,1809.5924719883803,1809.5924719883803
6089,644.7601951029756,644.7601951029756
6109,2523.731831585323,2523.731831585323
6110,3336.245616245342,3336.245616245342
6119,2165.475281014675,2165.475281014675
6133,7389.364209208967,7389.364209208967
6135,3838.752679748964,3838.752679748964
6136,7188.716657568349,7188.716657568349
6137,438.37999543805375,438.37999543805375
6139,437.9564990865009,437.9564990865009
6141,1833.9574088203658,1833.9574088203658
6151,1018.620841111958,1018.620841111958
6152,3383.83364490435,3383.83364490435
6153,2890.375477994972,2890.375477994972
6156,1951.0205551821882,1951.0205551821882
6158,4323.054402788916,4323.054402788916
6159,4214.197247086442,4214.197247086442
6173,1041.0936881298524,1041.0936881298524
6181,824.2888326118259,824.2888326118259
6198,5468.4147344623,5468.4147344623
6202,448.8742368564554,448.8742368564554
6213,5019.712486674539,5019.712486674539
6217,2357.024000384863,2357.024000384863
6240,1021.1649601377399,1021.1649601377399
6248,3127.5373350432064,3127.5373350432064
6252,3461.3073445780647,3461.3073445780647
6253,5365.5673964676325,5365.5673964676325
6265,2254.488043701151,2254.488043701151
6266,4771.090086224899,4771.090086224899
6267,303.9102776683287,303.9102776683287
6291,1377.063946972678,1377.063946972678
6292,1759.2153480640975,1759.2153480640975
6293,1035.2990411686385,1035.2990411686385
6297,3473.5543063155,3473.5543063155
6300,3851.856321362631,3851.856321362631
6404,9556.53766859065,9556.53766859065
6417,7521.2480044124795,7521.2480044124795
6421,15562.22146905914,15562.22146905914
6436,8813.968182323275,8813.968182323275
6437,3077.94691845904,3077.94691845904
6452,4806.927617751052,4806.927617751052
6458,12772.409547366762,12772.409547366762
6459,178.34296770921586,178.34296770921586
6461,2220.7573572767283,2220.7573572767283
6487,8648.136445689168,8648.136445689168
6512,11445.140555252292,11445.140555252292
6607,7386.804492031077,7386.804492031077
6608,1684.7461638570362,1684.7461638570362
6613,45.86319681554957,45.86319681554957
6616,8997.531154351484,8997.531154351484
6617,2996.9635197892535,2996.9635197892535
6620,6681.659561943734,6681.659561943734
6621,3195.641952425869,3195.641952425869
6623,10919.050827924526,10919.050827924526
6633,7945.579595766257,7945.579595766257
6638,9487.315731328841,9487.315731328841
6640,3139.385053465232,3139.385053465232
6643,1864.1645459476892,1864.1645459476892
6644,8274.31443568908,8274.31443568908
6702,6473.886180335512,6473.886180335512
6708,6235.627523629783,6235.627523629783
6710,7833.687626589731,7833.687626589731
6711,5178.596216216902,5178.596216216902
6729,4464.883631338616,4464.883631338616
6730,1858.2362272453934,1858.2362272453934
6754,4770.638789103293,4770.638789103293
6757,6358.5800695296075,6358.5800695296075
6771,15141.540454886936,15141.540454886936
6774,3855.0835091646522,3855.0835091646522
6800,7110.121366801499,7110.121366801499
6809,8990.851573343687,8990.851573343687
